5.32933	-1.30557
5.35135	-1.30492
5.37337	-1.30428
5.3954	-1.30363
5.41742	-1.30298
5.43944	-1.30233
5.46146	-1.30168
5.48348	-1.30102
5.50551	-1.30037
5.52753	-1.29971
5.54955	-1.29906
5.57157	-1.2984
5.59359	-1.29774
5.61562	-1.29708
5.63764	-1.29642
5.65966	-1.29575
5.68168	-1.29509
5.7037	-1.29442
5.72573	-1.29375
5.74775	-1.29308
5.76977	-1.29241
5.79179	-1.29174
5.81381	-1.29107
5.83584	-1.29039
5.85786	-1.28972
5.87988	-1.28904
5.9019	-1.28836
5.92392	-1.28768
5.94595	-1.287
5.96797	-1.28631
5.98999	-1.28563
6.01201	-1.28494
6.03403	-1.28426
6.05606	-1.28357
6.07808	-1.28288
6.1001	-1.28219
6.12212	-1.28149
6.14414	-1.2808
6.16617	-1.2801
6.18819	-1.27941
6.21021	-1.27871
6.23223	-1.27801
6.25425	-1.2773
6.27628	-1.2766
6.2983	-1.2759
6.32032	-1.27519
6.34234	-1.27448
6.36436	-1.27378
6.38639	-1.27307
6.40841	-1.27235
6.43043	-1.27164
6.45245	-1.27093
6.47447	-1.27021
6.4965	-1.26949
6.51852	-1.26877
6.54054	-1.26805
6.56256	-1.26733
6.58458	-1.26661
6.60661	-1.26588
6.62863	-1.26516
6.65065	-1.26443
6.67267	-1.2637
6.69469	-1.26297
6.71672	-1.26224
6.73874	-1.2615
6.76076	-1.26077
6.78278	-1.26003
6.8048	-1.25929
6.82683	-1.25855
6.84885	-1.25781
6.87087	-1.25707
6.89289	-1.25633
6.91491	-1.25558
6.93694	-1.25483
6.95896	-1.25408
6.98098	-1.25333
7.003	-1.25258
7.02503	-1.25183
7.04705	-1.25107
7.06907	-1.25032
7.09109	-1.24956
7.11311	-1.2488
7.13514	-1.24804
7.15716	-1.24728
7.17918	-1.24651
7.2012	-1.24575
7.22322	-1.24498
7.24525	-1.24421
7.26727	-1.24344
7.28929	-1.24267
7.31131	-1.24189
7.33333	-1.24112
7.35536	-1.24034
7.37738	-1.23956
7.3994	-1.23878
7.42142	-1.238
7.44344	-1.23722
7.46547	-1.23643
7.48749	-1.23565
7.50951	-1.23486
7.53153	-1.23407
7.55355	-1.23328
7.57558	-1.23249
7.5976	-1.23169
7.61962	-1.2309
7.64164	-1.2301
7.66366	-1.2293
7.68569	-1.2285
7.70771	-1.2277
7.72973	-1.22689
7.75175	-1.22609
7.77377	-1.22528
7.7958	-1.22447
7.81782	-1.22366
7.83984	-1.22285
7.86186	-1.22203
7.88388	-1.22122
7.90591	-1.2204
7.92793	-1.21958
7.94995	-1.21876
7.97197	-1.21794
7.99399	-1.21711
8.01602	-1.21629
8.03804	-1.21546
8.06006	-1.21463
8.08208	-1.2138
8.1041	-1.21297
8.12613	-1.21213
8.14815	-1.21129
8.17017	-1.21046
8.19219	-1.20962
8.21421	-1.20878
8.23624	-1.20793
8.25826	-1.20709
8.28028	-1.20624
8.3023	-1.20539
8.32432	-1.20454
8.34635	-1.20369
8.36837	-1.20284
8.39039	-1.20199
8.41241	-1.20113
8.43443	-1.20027
8.45646	-1.19941
8.47848	-1.19855
8.5005	-1.19768
8.52252	-1.19682
8.54454	-1.19595
8.56657	-1.19508
8.58859	-1.19421
8.61061	-1.19334
8.63263	-1.19246
8.65465	-1.19159
8.67668	-1.19071
8.6987	-1.18983
8.72072	-1.18895
8.74274	-1.18807
8.76476	-1.18718
8.78679	-1.18629
8.80881	-1.1854
8.83083	-1.18451
8.85285	-1.18362
8.87487	-1.18273
8.8969	-1.18183
8.91892	-1.18093
8.94094	-1.18003
8.96296	-1.17913
8.98498	-1.17823
9.00701	-1.17732
9.02903	-1.17642
9.05105	-1.17551
9.07307	-1.1746
9.0951	-1.17368
9.11712	-1.17277
9.13914	-1.17185
9.16116	-1.17093
9.18318	-1.17001
9.20521	-1.16909
9.22723	-1.16817
9.24925	-1.16724
9.27127	-1.16632
9.29329	-1.16539
9.31532	-1.16445
9.33734	-1.16352
9.35936	-1.16259
9.38138	-1.16165
9.4034	-1.16071
9.42543	-1.15977
9.44745	-1.15883
9.46947	-1.15788
9.49149	-1.15693
9.51351	-1.15599
9.53554	-1.15503
9.55756	-1.15408
9.57958	-1.15313
9.6016	-1.15217
9.62362	-1.15121
9.64565	-1.15025
9.66767	-1.14929
9.68969	-1.14833
9.71171	-1.14736
9.73373	-1.14639
9.75576	-1.14542
9.77778	-1.14445
9.7998	-1.14347
9.82182	-1.1425
9.84384	-1.14152
9.86587	-1.14054
9.88789	-1.13956
9.90991	-1.13857
9.93193	-1.13759
9.95395	-1.1366
9.97598	-1.13561
9.998	-1.13462
10.02002	-1.13362
10.04204	-1.13263
10.06406	-1.13163
10.08609	-1.13063
10.10811	-1.12962
10.13013	-1.12862
10.15215	-1.12761
10.17417	-1.1266
10.1962	-1.12559
10.21822	-1.12458
10.24024	-1.12357
10.26226	-1.12255
10.28428	-1.12153
10.30631	-1.12051
10.32833	-1.11949
10.35035	-1.11846
10.37237	-1.11743
10.39439	-1.1164
10.41642	-1.11537
10.43844	-1.11434
10.46046	-1.1133
10.48248	-1.11227
10.5045	-1.11123
10.52653	-1.11018
10.54855	-1.10914
10.57057	-1.10809
10.59259	-1.10704
10.61461	-1.10599
10.63664	-1.10494
10.65866	-1.10389
10.68068	-1.10283
10.7027	-1.10177
10.72472	-1.10071
10.74675	-1.09964
10.76877	-1.09858
10.79079	-1.09751
10.81281	-1.09644
10.83483	-1.09537
10.85686	-1.09429
10.87888	-1.09322
10.9009	-1.09214
10.92292	-1.09106
10.94494	-1.08997
10.96697	-1.08889
10.98899	-1.0878
11.01101	-1.08671
11.03303	-1.08562
11.05506	-1.08452
11.07708	-1.08343
11.0991	-1.08233
11.12112	-1.08123
11.14314	-1.08013
11.16517	-1.07902
11.18719	-1.07791
11.20921	-1.0768
11.23123	-1.07569
11.25325	-1.07457
11.27528	-1.07346
11.2973	-1.07234
11.31932	-1.07122
11.34134	-1.07009
11.36336	-1.06897
11.38539	-1.06784
11.40741	-1.06671
11.42943	-1.06558
11.45145	-1.06444
11.47347	-1.0633
11.4955	-1.06216
11.51752	-1.06102
11.53954	-1.05988
11.56156	-1.05873
11.58358	-1.05758
11.60561	-1.05643
11.62763	-1.05527
11.64965	-1.05412
11.67167	-1.05296
11.69369	-1.0518
11.71572	-1.05063
11.73774	-1.04947
11.75976	-1.0483
11.78178	-1.04713
11.8038	-1.04596
11.82583	-1.04478
11.84785	-1.0436
11.86987	-1.04242
11.89189	-1.04124
11.91391	-1.04006
11.93594	-1.03887
11.95796	-1.03768
11.97998	-1.03649
12.002	-1.03529
12.02402	-1.03409
12.04605	-1.03289
12.06807	-1.03169
12.09009	-1.03049
12.11211	-1.02928
12.13413	-1.02807
12.15616	-1.02686
12.17818	-1.02565
12.2002	-1.02443
12.22222	-1.02321
12.24424	-1.02199
12.26627	-1.02076
12.28829	-1.01954
12.31031	-1.01831
12.33233	-1.01707
12.35435	-1.01584
12.37638	-1.0146
12.3984	-1.01336
12.42042	-1.01212
12.44244	-1.01088
12.46446	-1.00963
12.48649	-1.00838
12.50851	-1.00713
12.53053	-1.00587
12.55255	-1.00462
12.57457	-1.00336
12.5966	-1.0021
12.61862	-1.00083
12.64064	-0.99956
12.66266	-0.99829
12.68468	-0.99702
12.70671	-0.99574
12.72873	-0.99447
12.75075	-0.99319
12.77277	-0.9919
12.79479	-0.99062
12.81682	-0.98933
12.83884	-0.98804
12.86086	-0.98674
12.88288	-0.98545
12.9049	-0.98415
12.92693	-0.98285
12.94895	-0.98154
12.97097	-0.98024
12.99299	-0.97893
13.01502	-0.97761
13.03704	-0.9763
13.05906	-0.97498
13.08108	-0.97366
13.1031	-0.97234
13.12513	-0.97101
13.14715	-0.96968
13.16917	-0.96835
13.19119	-0.96702
13.21321	-0.96568
13.23524	-0.96434
13.25726	-0.963
13.27928	-0.96166
13.3013	-0.96031
13.32332	-0.95896
13.34535	-0.95761
13.36737	-0.95625
13.38939	-0.95489
13.41141	-0.95353
13.43343	-0.95217
13.45546	-0.9508
13.47748	-0.94943
13.4995	-0.94806
13.52152	-0.94668
13.54354	-0.9453
13.56557	-0.94392
13.58759	-0.94254
13.60961	-0.94115
13.63163	-0.93976
13.65365	-0.93837
13.67568	-0.93698
13.6977	-0.93558
13.71972	-0.93418
13.74174	-0.93277
13.76376	-0.93137
13.78579	-0.92996
13.80781	-0.92855
13.82983	-0.92713
13.85185	-0.92571
13.87387	-0.92429
13.8959	-0.92287
13.91792	-0.92144
13.93994	-0.92001
13.96196	-0.91858
13.98398	-0.91714
14.00601	-0.9157
14.02803	-0.91426
14.05005	-0.91282
14.07207	-0.91137
14.09409	-0.90992
14.11612	-0.90847
14.13814	-0.90701
14.16016	-0.90555
14.18218	-0.90409
14.2042	-0.90263
14.22623	-0.90116
14.24825	-0.89969
14.27027	-0.89821
14.29229	-0.89674
14.31431	-0.89526
14.33634	-0.89377
14.35836	-0.89229
14.38038	-0.8908
14.4024	-0.8893
14.42442	-0.88781
14.44645	-0.88631
14.46847	-0.88481
14.49049	-0.8833
14.51251	-0.8818
14.53453	-0.88029
14.55656	-0.87877
14.57858	-0.87726
14.6006	-0.87574
14.62262	-0.87421
14.64464	-0.87269
14.66667	-0.87116
14.68869	-0.86963
14.71071	-0.86809
14.73273	-0.86655
14.75475	-0.86501
14.77678	-0.86346
14.7988	-0.86192
14.82082	-0.86037
14.84284	-0.85881
14.86486	-0.85725
14.88689	-0.85569
14.90891	-0.85413
14.93093	-0.85256
14.95295	-0.85099
14.97497	-0.84942
14.997	-0.84784
15.01902	-0.84626
15.04104	-0.84468
15.06306	-0.84309
15.08509	-0.8415
15.10711	-0.83991
15.12913	-0.83831
15.15115	-0.83671
15.17317	-0.83511
15.1952	-0.83351
15.21722	-0.8319
15.23924	-0.83028
15.26126	-0.82867
15.28328	-0.82705
15.30531	-0.82543
15.32733	-0.8238
15.34935	-0.82217
15.37137	-0.82054
15.39339	-0.8189
15.41542	-0.81726
15.43744	-0.81562
15.45946	-0.81398
15.48148	-0.81233
15.5035	-0.81067
15.52553	-0.80902
15.54755	-0.80736
15.56957	-0.8057
15.59159	-0.80403
15.61361	-0.80236
15.63564	-0.80069
15.65766	-0.79901
15.67968	-0.79733
15.7017	-0.79565
15.72372	-0.79396
15.74575	-0.79227
15.76777	-0.79058
15.78979	-0.78888
15.81181	-0.78718
15.83383	-0.78548
15.85586	-0.78377
15.87788	-0.78206
15.8999	-0.78035
15.92192	-0.77863
15.94394	-0.77691
15.96597	-0.77518
15.98799	-0.77345
16.01001	-0.77172
16.03203	-0.76999
16.05405	-0.76825
16.07608	-0.7665
16.0981	-0.76476
16.12012	-0.76301
16.14214	-0.76126
16.16416	-0.7595
16.18619	-0.75774
16.20821	-0.75597
16.23023	-0.75421
16.25225	-0.75244
16.27427	-0.75066
16.2963	-0.74888
16.31832	-0.7471
16.34034	-0.74531
16.36236	-0.74353
16.38438	-0.74173
16.40641	-0.73994
16.42843	-0.73814
16.45045	-0.73633
16.47247	-0.73452
16.49449	-0.73271
16.51652	-0.7309
16.53854	-0.72908
16.56056	-0.72726
16.58258	-0.72543
16.6046	-0.7236
16.62663	-0.72177
16.64865	-0.71993
16.67067	-0.71809
16.69269	-0.71624
16.71471	-0.71439
16.73674	-0.71254
16.75876	-0.71069
16.78078	-0.70883
16.8028	-0.70696
16.82482	-0.70509
16.84685	-0.70322
16.86887	-0.70135
16.89089	-0.69947
16.91291	-0.69758
16.93493	-0.6957
16.95696	-0.69381
16.97898	-0.69191
17.001	-0.69001
17.02302	-0.68811
17.04505	-0.68621
17.06707	-0.6843
17.08909	-0.68238
17.11111	-0.68046
17.13313	-0.67854
17.15516	-0.67662
17.17718	-0.67469
17.1992	-0.67275
17.22122	-0.67082
17.24324	-0.66887
17.26527	-0.66693
17.28729	-0.66498
17.30931	-0.66303
17.33133	-0.66107
17.35335	-0.65911
17.37538	-0.65714
17.3974	-0.65517
17.41942	-0.6532
17.44144	-0.65122
17.46346	-0.64924
17.48549	-0.64725
17.50751	-0.64527
17.52953	-0.64327
17.55155	-0.64127
17.57357	-0.63927
17.5956	-0.63727
17.61762	-0.63526
17.63964	-0.63324
17.66166	-0.63122
17.68368	-0.6292
17.70571	-0.62718
17.72773	-0.62514
17.74975	-0.62311
17.77177	-0.62107
17.79379	-0.61903
17.81582	-0.61698
17.83784	-0.61493
17.85986	-0.61287
17.88188	-0.61081
17.9039	-0.60875
17.92593	-0.60668
17.94795	-0.60461
17.96997	-0.60253
17.99199	-0.60045
18.01401	-0.59837
18.03604	-0.59628
18.05806	-0.59418
18.08008	-0.59209
18.1021	-0.58998
18.12412	-0.58788
18.14615	-0.58577
18.16817	-0.58365
18.19019	-0.58153
18.21221	-0.57941
18.23423	-0.57728
18.25626	-0.57515
18.27828	-0.57301
18.3003	-0.57087
18.32232	-0.56872
18.34434	-0.56657
18.36637	-0.56442
18.38839	-0.56226
18.41041	-0.5601
18.43243	-0.55793
18.45445	-0.55576
18.47648	-0.55358
18.4985	-0.5514
18.52052	-0.54921
18.54254	-0.54702
18.56456	-0.54483
18.58659	-0.54263
18.60861	-0.54043
18.63063	-0.53822
18.65265	-0.53601
18.67467	-0.53379
18.6967	-0.53157
18.71872	-0.52934
18.74074	-0.52711
18.76276	-0.52488
18.78478	-0.52264
18.80681	-0.52039
18.82883	-0.51815
18.85085	-0.51589
18.87287	-0.51364
18.89489	-0.51137
18.91692	-0.50911
18.93894	-0.50683
18.96096	-0.50456
18.98298	-0.50228
19.00501	-0.49999
19.02703	-0.4977
19.04905	-0.49541
19.07107	-0.49311
19.09309	-0.4908
19.11512	-0.48849
19.13714	-0.48618
19.15916	-0.48386
19.18118	-0.48154
19.2032	-0.47921
19.22523	-0.47688
19.24725	-0.47454
19.26927	-0.4722
19.29129	-0.46985
19.31331	-0.4675
19.33534	-0.46514
19.35736	-0.46278
19.37938	-0.46041
19.4014	-0.45804
19.42342	-0.45567
19.44545	-0.45328
19.46747	-0.4509
19.48949	-0.44851
19.51151	-0.44611
19.53353	-0.44371
19.55556	-0.44131
19.57758	-0.4389
19.5996	-0.43648
19.62162	-0.43406
19.64364	-0.43164
19.66567	-0.42921
19.68769	-0.42677
19.70971	-0.42433
19.73173	-0.42189
19.75375	-0.41944
19.77578	-0.41698
19.7978	-0.41452
19.81982	-0.41206
19.84184	-0.40959
19.86386	-0.40711
19.88589	-0.40463
19.90791	-0.40215
19.92993	-0.39966
19.95195	-0.39716
19.97397	-0.39466
19.996	-0.39216
20.01802	-0.38965
20.04004	-0.38713
20.06206	-0.38461
20.08408	-0.38208
20.10611	-0.37955
20.12813	-0.37702
20.15015	-0.37447
20.17217	-0.37193
20.19419	-0.36938
20.21622	-0.36682
20.23824	-0.36426
20.26026	-0.36169
20.28228	-0.35912
20.3043	-0.35654
20.32633	-0.35396
20.34835	-0.35137
20.37037	-0.34877
20.39239	-0.34617
20.41441	-0.34357
20.43644	-0.34096
20.45846	-0.33834
20.48048	-0.33572
20.5025	-0.3331
20.52452	-0.33047
20.54655	-0.32783
20.56857	-0.32519
20.59059	-0.32254
20.61261	-0.31989
20.63463	-0.31723
20.65666	-0.31457
20.67868	-0.3119
20.7007	-0.30922
20.72272	-0.30654
20.74474	-0.30386
20.76677	-0.30117
20.78879	-0.29847
20.81081	-0.29577
20.83283	-0.29306
20.85485	-0.29035
20.87688	-0.28763
20.8989	-0.28491
20.92092	-0.28218
20.94294	-0.27944
20.96496	-0.2767
20.98699	-0.27395
21.00901	-0.2712
21.03103	-0.26844
21.05305	-0.26568
21.07508	-0.26291
21.0971	-0.26014
21.11912	-0.25736
21.14114	-0.25457
21.16316	-0.25178
21.18519	-0.24898
21.20721	-0.24618
21.22923	-0.24337
21.25125	-0.24056
21.27327	-0.23774
21.2953	-0.23491
21.31732	-0.23208
21.33934	-0.22924
21.36136	-0.2264
21.38338	-0.22355
21.40541	-0.22069
21.42743	-0.21783
21.44945	-0.21497
21.47147	-0.2121
21.49349	-0.20922
21.51552	-0.20633
21.53754	-0.20344
21.55956	-0.20055
21.58158	-0.19764
21.6036	-0.19474
21.62563	-0.19182
21.64765	-0.1889
21.66967	-0.18598
21.69169	-0.18305
21.71371	-0.18011
21.73574	-0.17717
21.75776	-0.17422
21.77978	-0.17126
21.8018	-0.1683
21.82382	-0.16533
21.84585	-0.16236
21.86787	-0.15938
21.88989	-0.15639
21.91191	-0.1534
21.93393	-0.1504
21.95596	-0.1474
21.97798	-0.14439
22	-0.14137
